course status	course_dept	course_id	course_time	number_seats	open_seats	course_name	instructor	discussion_time
online	BUSO	BUSO701		100	100	Integrative Business Capstone	Cristian Dezso	
online	BUSO	BUSO706	W 7:00pm 8:30pm	25	25	Organizational Change	Sheetal Singh	
online	BUSO	BUSO706	W 8:45pm 10:15pm	25	25	Organizational Change	Sheetal Singh	
online	BUSO	BUSO706	W 7:00pm 8:30pm	25	25	Organizational Change	Adina Dabu	
online	BUSO	BUSO706	W 8:45pm 10:15pm	25	25	Organizational Change	Adina Dabu	
online	BUSO	BUSO706	Th 7:00pm 8:30pm	25	25	Organizational Change	Myeong-Gu Seo	
online	BUSO	BUSO706	Th 8:45pm 10:15pm	25	25	Organizational Change	Myeong-Gu Seo	
online	BUSO	BUSO712	W 7:00pm 8:30pm	25	25	Entrepreneurship	Brent Goldfarb	
online	BUSO	BUSO712	W 8:45pm 10:15pm	25	25	Entrepreneurship	Brent Goldfarb	
online	BUSO	BUSO712	W 7:00pm 8:30pm	25	25	Entrepreneurship	Azi Gera	
online	BUSO	BUSO712	W 8:45pm 10:15pm	25	25	Entrepreneurship	Azi Gera	
online	BUSO	BUSO712	Th 7:00pm 8:30pm	25	25	Entrepreneurship	David Kirsch	
online	BUSO	BUSO712	Th 8:45pm 10:15pm	25	25	Entrepreneurship	David Kirsch	
online	BUSO	BUSO712	Th 7:00pm 8:30pm	25	25	Entrepreneurship	Le-Marie Thompson	
online	BUSO	BUSO712	Th 8:45pm 10:15pm	25	25	Entrepreneurship	Le-Marie Thompson	
online	BUSO	BUSO731	Th 8:45pm 10:15pm	25	25	Social Media and Web Analytics	Sivakumar Viswanathan	
online	BUSO	BUSO731	W 8:45pm 10:15pm	25	25	Social Media and Web Analytics	Sivakumar Viswanathan	
online	BUSO	BUSO731	Th 7:00pm 8:30pm	25	25	Social Media and Web Analytics	Sivakumar Viswanathan	
online	BUSO	BUSO751	W 8:45pm 10:15pm	25	25	Supply Chain Risk Management	Sandor Boyson	
online	BUSO	BUSO751	W 7:00pm 8:30pm	25	25	Supply Chain Risk Management	Sandor Boyson	
online	BUSO	BUSO758A	W 8:45pm 10:15pm	25	25	Special Topics in Business; Marketing Analytics	Yogesh Joshi	
online	BUSO	BUSO758A	W 7:00pm 8:30pm	25	25	Special Topics in Business; Marketing Analytics	Yogesh Joshi	
online	BUSO	BUSO758B		150	150	Special Topics in Business; Managing Global Business Risks and Opportunities	Bennet Zelner	
online	BUSO	BUSO758G	W 8:45pm 10:15pm	25	25	Special Topics in Business; Financial Restructuring	James Seward	
online	BUSO	BUSO758G	W 7:00pm 8:30pm	25	25	Special Topics in Business; Financial Restructuring	James Seward	
online	BUSO	BUSO758J	M 7:00pm 8:30pm	25	25	Special Topics in Business; Corporate Finance II	Ceyed Baiju	
online	BUSO	BUSO758J	M 8:45pm 10:15pm	25	25	Special Topics in Business; Corporate Finance II	Ceyed Baiju	
online	BUSO	BUSO758J	Tu 7:00pm 8:30pm	25	25	Special Topics in Business; Corporate Finance II	Elinda Kiss	
online	BUSO	BUSO758J	Tu 8:45pm 10:15pm	25	25	Special Topics in Business; Corporate Finance II	Elinda Kiss	
online	BUSO	BUSO758J	Tu 7:00pm 8:30pm	25	25	Special Topics in Business; Corporate Finance II	Ceyed Baiju	
online	BUSO	BUSO758J	Tu 8:45pm 10:15pm	25	25	Special Topics in Business; Corporate Finance II	Ceyed Baiju	
online	BUSO	BUSO782	W 8:45pm 10:15pm	25	25	Financial Planning and Control Systems for Managers and Consultants	Lei Zhou	
online	BUSO	BUSO782	W 7:00pm 8:30pm	25	25	Financial Planning and Control Systems for Managers and Consultants	Lei Zhou	
in person	CBMG	CBMG688D	TuTh 4:00pm 6:00pm	30	30	Special Topics in Cell Biology and Molecular Genetics; Genetics: Cell Biology I - Structure and Function	Wenxia Song,Sougata Roy	
in person	CBMG	CBMG688J	MW 4:00pm 6:00pm	12	12	Special Topics in Cell Biology and Molecular Genetics; Genetics: Immunology and Host Defense	David Mosser,Roy Mariuzza	
in person	CBMG	CBMG688K	MW 3:00pm 5:00pm	20	20	Special Topics in Cell Biology and Molecular Genetics; Genetics: Molecular Virology	Margaret Scull,Jeffrey DeStefano	
in person	CBMG	CBMG688M	MW 8:00am 9:50am	10	10	Special Topics in Cell Biology and Molecular Genetics; Microbial Genetics	Vincent Lee,Daniel Stein	
in person	CBMG	CBMG688N	TuTh 4:00pm 6:00pm	10	10	Special Topics in Cell Biology and Molecular Genetics; Write Science Using the Movies	Antony Jose	
in person	CBMG	CBMG688P	MW 2:00pm 3:50pm	30	30	Special Topics in Cell Biology and Molecular Genetics; Programming for Biology	Najib El-Sayed,Stephen Mount	
in person	CBMG	CBMG688Y	TuTh 9:00am 10:50am	24	24	Special Topics in Cell Biology and Molecular Genetics; Bioinformatics and Genomics	Najib El-Sayed,Michael Cummings	
in person	CBMG	CBMG699D		20	20	Special Problems in Cell Biology and Molecular Genetics; Molecular Genetics: Bioinformatics and Computation Biology	Stephen Mount	
online	CBMG	CBMG688A		20	20	Special Topics in Cell Biology and Molecular Genetics; Research Experiences	Stephen Mount	
online	CBMG	CBMG688C	TuTh 12:30pm 1:45pm	60	60	Special Topics in Cell Biology and Molecular Genetics	Norma Andrews	
online	CBMG	CBMG699K	W 11:00am 12:40pm	12	12	Special Problems in Cell Biology and Molecular Genetics; Biological Sciences Teaching and Learning in Higher Education	Gili Ad-Marbach	
online	CBMG	CBMG699X	F 9:00am 10:30am	20	20	Special Problems in Cell Biology and Molecular Genetics; Host Pathogen Interactions	David Mosser	
online	CBMG	CBMG699Y	M 11:00am 12:00pm	20	20	Special Problems in Cell Biology and Molecular Genetics; Plant Cell Biology Journal Club	Zhongchi Liu	
online	CBMG	CBMG699Z	F 9:30am 10:30am	20	20	Special Problems in Cell Biology and Molecular Genetics; Protein Translation	Jonathan Dinman	
in person	CCJS	CCJS100	MW 10:00am 10:50am	30	30	Introduction to Criminal Justice	Justine Madoo	M 2:00pm 2:50pm
in person	CCJS	CCJS100	MW 10:00am 10:50am	30	30	Introduction to Criminal Justice	Justine Madoo	M 11:00am 11:50am
in person	CCJS	CCJS100	MW 10:00am 10:50am	30	30	Introduction to Criminal Justice	Justine Madoo	M 12:00pm 12:50pm
in person	CCJS	CCJS100	MW 10:00am 10:50am	30	30	Introduction to Criminal Justice	Justine Madoo	M 1:00pm 1:50pm
in person	CCJS	CCJS100	MW 10:00am 10:50am	30	30	Introduction to Criminal Justice	Justine Madoo	W 2:00pm 2:50pm
in person	CCJS	CCJS100	MW 10:00am 10:50am	30	30	Introduction to Criminal Justice	Justine Madoo	W 11:00am 11:50am
in person	CCJS	CCJS100	MW 10:00am 10:50am	30	30	Introduction to Criminal Justice	Justine Madoo	W 12:00pm 12:50pm
in person	CCJS	CCJS100	MW 10:00am 10:50am	30	30	Introduction to Criminal Justice	Justine Madoo	W 1:00pm 1:50pm
in person	CCJS	CCJS100	MW 11:00am 11:50am	30	30	Introduction to Criminal Justice	Justine Madoo	Tu 9:30am 10:20am
in person	CCJS	CCJS100	MW 11:00am 11:50am	30	30	Introduction to Criminal Justice	Justine Madoo	Tu 2:00pm 2:50pm
in person	CCJS	CCJS100	MW 11:00am 11:50am	30	30	Introduction to Criminal Justice	Justine Madoo	Tu 12:30pm 1:20pm
in person	CCJS	CCJS100	MW 11:00am 11:50am	30	30	Introduction to Criminal Justice	Justine Madoo	Tu 11:00am 11:50am
in person	CCJS	CCJS100	MW 11:00am 11:50am	30	30	Introduction to Criminal Justice	Justine Madoo	Th 2:00pm 2:50pm
in person	CCJS	CCJS100	MW 11:00am 11:50am	30	30	Introduction to Criminal Justice	Justine Madoo	Th 11:00am 11:50am
in person	CCJS	CCJS100	MW 11:00am 11:50am	30	30	Introduction to Criminal Justice	Justine Madoo	Th 9:30am 10:20am
in person	CCJS	CCJS100	MW 11:00am 11:50am	30	30	Introduction to Criminal Justice	Justine Madoo	Th 12:30pm 1:20pm
in person	CCJS	CCJS100	MW 6:00pm 7:15pm	35	35	Introduction to Criminal Justice	Kyle Dorsey	
in person	CCJS	CCJS105	MW 10:00am 10:50am	30	30	Introduction to Criminology	Jessica Morabito	M 9:00am 9:50am
in person	CCJS	CCJS105	MW 10:00am 10:50am	30	30	Introduction to Criminology	Jessica Morabito	M 11:00am 11:50am
in person	CCJS	CCJS105	MW 10:00am 10:50am	30	30	Introduction to Criminology	Jessica Morabito	M 12:00pm 12:50pm
in person	CCJS	CCJS105	MW 10:00am 10:50am	30	30	Introduction to Criminology	Jessica Morabito	M 1:00pm 1:50pm
in person	CCJS	CCJS105	MW 10:00am 10:50am	30	30	Introduction to Criminology	Jessica Morabito	W 9:00am 9:50am
in person	CCJS	CCJS105	MW 10:00am 10:50am	30	30	Introduction to Criminology	Jessica Morabito	W 11:00am 11:50am
in person	CCJS	CCJS105	MW 10:00am 10:50am	30	30	Introduction to Criminology	Jessica Morabito	W 12:00pm 12:50pm
in person	CCJS	CCJS105	MW 10:00am 10:50am	30	30	Introduction to Criminology	Jessica Morabito	W 1:00pm 1:50pm
in person	CCJS	CCJS105	TuTh 12:30pm 1:20pm	30	30	Introduction to Criminology	Kyle Dorsey	Tu 9:30am 10:20am
in person	CCJS	CCJS105	TuTh 12:30pm 1:20pm	30	30	Introduction to Criminology	Kyle Dorsey	Tu 11:00am 11:50am
in person	CCJS	CCJS105	TuTh 12:30pm 1:20pm	30	30	Introduction to Criminology	Kyle Dorsey	Tu 2:00pm 2:50pm
in person	CCJS	CCJS105	TuTh 12:30pm 1:20pm	30	30	Introduction to Criminology	Kyle Dorsey	Tu 3:00pm 3:50pm
in person	CCJS	CCJS105	TuTh 12:30pm 1:20pm	30	30	Introduction to Criminology	Kyle Dorsey	Th 2:00pm 2:50pm
in person	CCJS	CCJS105	TuTh 12:30pm 1:20pm	30	30	Introduction to Criminology	Kyle Dorsey	Th 11:00am 11:50am
in person	CCJS	CCJS105	TuTh 12:30pm 1:20pm	30	30	Introduction to Criminology	Kyle Dorsey	Th 9:30am 10:20am
in person	CCJS	CCJS105	TuTh 12:30pm 1:20pm	30	30	Introduction to Criminology	Kyle Dorsey	Th 3:00pm 3:50pm
in person	CCJS	CCJS105	MW 4:30pm 5:45pm	35	35	Introduction to Criminology	Cassandra Philippon	
in person	CCJS	CCJS200	TuTh 9:30am 10:45am	30	30	Statistics for Criminology and Criminal Justice	Greg Midgette	Th 11:00am 11:50am
in person	CCJS	CCJS200	TuTh 9:30am 10:45am	30	30	Statistics for Criminology and Criminal Justice	Greg Midgette	Th 12:30pm 1:20pm
in person	CCJS	CCJS200	TuTh 9:30am 10:45am	30	30	Statistics for Criminology and Criminal Justice	Greg Midgette	Th 2:00pm 2:50pm
in person	CCJS	CCJS200	TuTh 9:30am 10:45am	30	30	Statistics for Criminology and Criminal Justice	Greg Midgette	F 12:00pm 12:50pm
in person	CCJS	CCJS200	TuTh 9:30am 10:45am	30	30	Statistics for Criminology and Criminal Justice	Greg Midgette	F 11:00am 11:50am
in person	CCJS	CCJS200	TuTh 9:30am 10:45am	30	30	Statistics for Criminology and Criminal Justice	Greg Midgette	F 1:00pm 1:50pm
in person	CCJS	CCJS225	TuTh 9:30am 10:45am	60	60	Responses to Violence	Jessica Morabito	
in person	CCJS	CCJS225	MWF 11:00am 11:50am	60	60	Responses to Violence	Kyle Dorsey	
in person	CCJS	CCJS230	TuTh 3:30pm 4:45pm	100	100	Criminal Law in Action	Cortney Fisher	
in person	CCJS	CCJS230	W 4:00pm 6:30pm	100	100	Criminal Law in Action	Russell Hamill	
in person	CCJS	CCJS234	Tu 6:00pm 8:30pm	100	100	Law of Criminal Investigation	David Salem	
in person	CCJS	CCJS300	MWF 9:00am 9:50am	48	48	Criminological and Criminal Justice Research Methods	Laure Brooks	
in person	CCJS	CCJS300	MWF 11:00am 11:50am	48	48	Criminological and Criminal Justice Research Methods	Laure Brooks	
in person	CCJS	CCJS300	TuTh 12:30pm 1:45pm	60	60	Criminological and Criminal Justice Research Methods	Alan Lehman	
in person	CCJS	CCJS300	TuTh 11:00am 12:15pm	60	60	Criminological and Criminal Justice Research Methods	Alan Lehman	
in person	CCJS	CCJS310	Th 11:00am 1:30pm	30	30	Criminal Investigations	Shawn Eastman	
in person	CCJS	CCJS318C	Tu 4:00pm 6:30pm	30	30	Special Topics in Criminology & Criminal Justice; inal Justice Professionals	Instructor: TBA	
in person	CCJS	CCJS325	MWF 12:00pm 12:50pm	60	60	Slavery in the Twenty First Century: Combating Human Trafficking	Kyle Dorsey	
in person	CCJS	CCJS325	TuTh 11:00am 12:15pm	60	60	Slavery in the Twenty First Century: Combating Human Trafficking	Jessica Morabito	
in person	CCJS	CCJS325	TuTh 2:00pm 3:15pm	60	60	Slavery in the Twenty First Century: Combating Human Trafficking	Instructor: TBA	
in person	CCJS	CCJS340	MWF 10:00am 10:50am	100	100	Policing	Laure Brooks	
in person	CCJS	CCJS340	M 5:00pm 7:30pm	75	75	Policing	David Mitchell	
in person	CCJS	CCJS340	MW 3:30pm 4:45pm	60	60	Policing	Instructor: TBA	
in person	CCJS	CCJS342	MW 3:30pm 4:45pm	60	60	Corrections	Rachel Ellis	
in person	CCJS	CCJS342	TuTh 12:30pm 1:45pm	60	60	Corrections	Justine Madoo	
in person	CCJS	CCJS342	TuTh 11:00am 12:15pm	60	60	Corrections	Instructor: TBA	
in person	CCJS	CCJS345	MWF 10:00am 10:50am	60	60	Courts and Sentencing	Instructor: TBA	
in person	CCJS	CCJS345	TuTh 12:30pm 1:45pm	60	60	Courts and Sentencing	Robert Stewart	
in person	CCJS	CCJS345	TuTh 3:30pm 4:45pm	60	60	Courts and Sentencing	Robert Stewart	
in person	CCJS	CCJS345	MW 2:00pm 3:15pm	60	60	Courts and Sentencing	Instructor: TBA	
in person	CCJS	CCJS360	TuTh 5:00pm 6:15pm	100	100	Victimology	Cortney Fisher	
in person	CCJS	CCJS370	MWF 1:00pm 1:50pm	60	60	Race, Crime and Criminal Justice	Maria Velez	
in person	CCJS	CCJS370	TuTh 2:00pm 3:15pm	60	60	Race, Crime and Criminal Justice	Brooklynn Hitchens	
in person	CCJS	CCJS388H	M 2:00pm 4:30pm	20	20	Independent Reading Course in Criminology and Criminal Justice	Bianca Bersani	
in person	CCJS	CCJS389H	Tu 2:00pm 4:30pm	20	20	Independent Research in Criminology and Criminal Justice	Bianca Bersani	
in person	CCJS	CCJS418A	TuTh 11:00am 12:15pm	50	50	Seminar in Criminology and Criminal Justice; . Re-Entry	Justine Madoo	
in person	CCJS	CCJS418C	W 2:00pm 4:30pm	50	50	Seminar in Criminology and Criminal Justice; Women and Crime	Rachel Ellis	
in person	CCJS	CCJS418D	W 6:00pm 8:30pm	50	50	Seminar in Criminology and Criminal Justice; Evolving Legal Issues	David Salem	
in person	CCJS	CCJS418M	TuTh 9:30am 10:45am	50	50	Seminar in Criminology and Criminal Justice; Cross National Comparisons of Crime and Criminal Justice	James Lynch	
in person	CCJS	CCJS418P	TuTh 2:00pm 3:15pm	50	50	Seminar in Criminology and Criminal Justice; Marijuana, Law and Society	Alan Lehman	
in person	CCJS	CCJS418Q	TuTh 11:00am 12:15pm	50	50	Seminar in Criminology and Criminal Justice; Crime and Place	Instructor: TBA	
in person	CCJS	CCJS418T	Th 4:00pm 6:30pm	50	50	Seminar in Criminology and Criminal Justice; Controversies and New Directions in Criminal Justice	Brian Johnson	
in person	CCJS	CCJS450	TuTh 9:30am 10:45am	50	50	Advanced Juvenile Delinquency	Justine Madoo	
in person	CCJS	CCJS450	MW 2:00pm 3:15pm	50	50	Advanced Juvenile Delinquency	Jessica Morabito	
in person	CCJS	CCJS450	TuTh 2:00pm 3:15pm	50	50	Advanced Juvenile Delinquency	Instructor: TBA	
in person	CCJS	CCJS451	TuTh 11:00am 12:15pm	50	50	Crime and Delinquency Prevention	Kyle Dorsey	
in person	CCJS	CCJS451	MWF 12:00pm 12:50pm	50	50	Crime and Delinquency Prevention	Robert Brame	
in person	CCJS	CCJS451	MWF 11:00am 11:50am	50	50	Crime and Delinquency Prevention	Instructor: TBA	
in person	CCJS	CCJS454	MWF 10:00am 10:50am	50	50	Contemporary Criminological Theory	Wade Jacobsen	
in person	CCJS	CCJS454	MWF 12:00pm 12:50pm	50	50	Contemporary Criminological Theory	Instructor: TBA	
in person	CCJS	CCJS454	MW 2:00pm 3:15pm	50	50	Contemporary Criminological Theory	Instructor: TBA	
online	CCJS	CCJS300	W 9:30am 12:00pm	40	40	Criminological and Criminal Justice Research Methods	Wendy Stickle	
online	CCJS	CCJS310	Th 9:30am 10:45am	40	40	Criminal Investigations	David Anderson	
online	CCJS	CCJS325		50	50	Slavery in the Twenty First Century: Combating Human Trafficking	Louis Morlier	
online	CCJS	CCJS340	Tu 11:00am 1:30pm	40	40	Policing	Nicole Romeiser	
online	CCJS	CCJS345	M 12:30pm 1:45pm	40	40	Courts and Sentencing	Carlotta Woodward	
online	CCJS	CCJS370	Tu 11:00am 12:15pm	40	40	Race, Crime and Criminal Justice	Robin Shusko	
online	CCJS	CCJS451		40	40	Crime and Delinquency Prevention	Thomas Alexander	
online	CCJS	CCJS453	W 11:00am 1:30pm	40	40	White Collar and Organized Crime	Alan Drew	
online	CCJS	CCJS498E		40	40	Selected Topics in Criminology and Criminal Justice; Social Construction of Homicide	Thomas Alexander	
online	CCJS	CCJS498I	W 12:30pm 3:00pm	30	30	Selected Topics in Criminology and Criminal Justice; Digital Forensics	John Conroy,Michael Yu	
online	CCJS	CCJS498K	W 7:00pm 8:30pm	40	40	Selected Topics in Criminology and Criminal Justice; Child Abuse Investigations	Louis Morlier	
online	CCJS	CCJS498P	M 9:30am 12:00pm	40	40	Selected Topics in Criminology and Criminal Justice; Truth and Justice in the Disinformation Era	Steve Sin	
online	CCJS	CCJS498X	Th 9:30am 12:00pm	40	40	Selected Topics in Criminology and Criminal Justice; Forensic Investigations in the Criminal Justice System	Heidi Bresee	
online	CCJS	CCJS600	W 4:00pm 6:45pm	20	20	Criminal Justice	Brian Johnson	
online	CCJS	CCJS620	Tu 4:00pm 6:45pm	35	35	Fundamentals of Criminological Research	Sarah Tahamont	
online	CCJS	CCJS653	Th 4:00pm 6:45pm	20	20	Seminar in Corrections	Robert Stewart	
online	CCJS	CCJS654	Tu 4:00pm 6:45pm	20	20	History of Criminological Thought	Wade Jacobsen	
online	CCJS	CCJS710	Th 4:00pm 6:45pm	15	15	Advanced Statistics Methods - Limited Dependent Variables	Laura Dugan	
online	CCJS	CCJS720	W 4:00pm 6:45pm	20	20	Criminal Justice System Planning: Policy Analysis for Crime Control	Greg Midgette	
blended	CCJS	CCJS320	M 10:00am 12:00pm	24	24	Introduction to Criminalistics	Thomas Mauriello	
blended	CCJS	CCJS320	M 1:00pm 3:00pm	24	24	Introduction to Criminalistics	Thomas Mauriello	
blended	CCJS	CCJS320	M 4:00pm 6:00pm	24	24	Introduction to Criminalistics	Thomas Mauriello	
in person	CHBE	CHBE100	W 3:00pm 3:50pm	35	35	Exploring ChBE	Deborah Goldberg,Ganesh Sriram	
in person	CHBE	CHBE250	TuTh 12:30pm 1:45pm	95	95	Computer Methods in Chemical Engineering	Nam Sun Wang	M 11:00am 11:50am
in person	CHBE	CHBE301	TuTh 2:00pm 3:15pm	95	95	Chemical and Biomolecular Engineering Thermodynamics I	Jeffery Klauda	W 11:00am 11:50am
in person	CHBE	CHBE333	W 12:00pm 12:50pm	15	15	Chemical Engineering Seminar	Deborah Goldberg	
in person	CHBE	CHBE333	M 11:00am 11:50am	15	15	Chemical Engineering Seminar	Deborah Goldberg	
in person	CHBE	CHBE333	W 1:00pm 1:50pm	15	15	Chemical Engineering Seminar	Deborah Goldberg	
in person	CHBE	CHBE410	MWF 10:00am 10:50am	80	80	Statistics and Design of Experiments	Deborah Goldberg	F 11:00am 11:50am
in person	CHBE	CHBE422	TuTh 3:30pm 4:45pm	65	65	Chemical and Biomolecular Engineering Transport Phenomena I	Panagiotis Dimitrakopoulos	F 1:00pm 1:50pm
in person	CHBE	CHBE437	Tu 11:00am 3:00pm	24	24	Chemical and Biomolecular Engineering Laboratory	Audaldo Ponce,Chen Zhang	Tu 10:00am 10:50am
in person	CHBE	CHBE437	Th 11:00am 3:00pm	24	24	Chemical and Biomolecular Engineering Laboratory	Chen Zhang,Audaldo Ponce	Th 10:00am 10:50am
in person	CHBE	CHBE437	F 1:00pm 5:00pm	24	24	Chemical and Biomolecular Engineering Laboratory	Audaldo Ponce,Chen Zhang	F 10:00am 10:50am
in person	CHBE	CHBE440	MWF 2:00pm 2:50pm	60	60	Chemical Kinetics and Reactor Design	Srinivasa Raghavan	M 1:00pm 1:50pm
in person	CHBE	CHBE442	MWF 12:00pm 12:50pm	100	100	Chemical and Biomolecular Systems Analysis	Kyu Yong Choi	W 4:00pm 4:50pm
in person	CHBE	CHBE444	TuTh 3:30pm 4:45pm	30	30	Process Engineering Economics and Design I	Ganesh Sriram	W 11:00am 11:50am
in person	CHBE	CHBE444	TuTh 3:30pm 4:45pm	30	30	Process Engineering Economics and Design I	Ganesh Sriram	W 2:00pm 2:50pm
in person	CHBE	CHBE470	MWF 11:00am 11:50am	30	30	Colloid and Interface Science	Taylor Woehl	
in person	CHBE	CHBE472	TuTh 12:30pm 1:45pm	20	20	Control of Air Pollution Sources	Akua Asa-Awuku	
in person	CHBE	CHBE473	TuTh 2:00pm 3:15pm	15	15	Electrochemical Energy Engineering	Paul Albertus	
in person	CHBE	CHBE481	MW 5:00pm 6:15pm	20	20	Transport Phenomena in Small and Biological Systems	Panagiotis Dimitrakopoulos	
in person	CHBE	CHBE486	MWF 9:00am 9:50am	37	37	Heterogeneous Catalysis for Energy Applications	Dongxia Liu	
in person	CHEM	CHEM131	MWF 10:00am 10:50am	40	40	Chemistry I - Fundamentals of General Chemistry	Instructor: TBA	Tu 8:00am 8:50am
in person	CHEM	CHEM131	MWF 10:00am 10:50am	40	40	Chemistry I - Fundamentals of General Chemistry	Instructor: TBA	Tu 9:30am 10:20am
in person	CHEM	CHEM131	MWF 10:00am 10:50am	40	40	Chemistry I - Fundamentals of General Chemistry	Instructor: TBA	Tu 11:00am 11:50am
in person	CHEM	CHEM131	MWF 10:00am 10:50am	40	40	Chemistry I - Fundamentals of General Chemistry	Instructor: TBA	Th 8:00am 8:50am
in person	CHEM	CHEM131	MWF 10:00am 10:50am	20	20	Chemistry I - Fundamentals of General Chemistry	Instructor: TBA	Th 9:30am 10:20am
in person	CHEM	CHEM131	MWF 10:00am 10:50am	40	40	Chemistry I - Fundamentals of General Chemistry	Instructor: TBA	Th 11:00am 11:50am
in person	CHEM	CHEM131	MWF 9:00am 9:50am	40	40	Chemistry I - Fundamentals of General Chemistry	Instructor: TBA	Tu 12:30pm 1:20pm
in person	CHEM	CHEM131	MWF 9:00am 9:50am	20	20	Chemistry I - Fundamentals of General Chemistry	Instructor: TBA	Tu 2:00pm 2:50pm
in person	CHEM	CHEM131	MWF 9:00am 9:50am	40	40	Chemistry I - Fundamentals of General Chemistry	Instructor: TBA	Tu 3:30pm 4:20pm
in person	CHEM	CHEM131	MWF 9:00am 9:50am	40	40	Chemistry I - Fundamentals of General Chemistry	Instructor: TBA	Th 12:30pm 1:20pm
in person	CHEM	CHEM131	MWF 9:00am 9:50am	40	40	Chemistry I - Fundamentals of General Chemistry	Instructor: TBA	Th 2:00pm 2:50pm
in person	CHEM	CHEM131	MWF 9:00am 9:50am	40	40	Chemistry I - Fundamentals of General Chemistry	Instructor: TBA	Th 3:30pm 4:20pm
in person	CHEM	CHEM131	MWF 8:00am 8:50am	40	40	Chemistry I - Fundamentals of General Chemistry	Instructor: TBA	Tu 12:30pm 1:20pm
in person	CHEM	CHEM131	MWF 8:00am 8:50am	40	40	Chemistry I - Fundamentals of General Chemistry	Instructor: TBA	Tu 2:00pm 2:50pm
